x, y, du, u,e_to_next_x, e_to_next_y, to_next_theta,tx, ty, t_theta,nx, ny, n_theta,kappa
1.68323,5.0027,0.0099669,14.168,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
1.67327,5.00306,0.0099669,14.178,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.66331,5.00341,0.0099669,14.188,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.65335,5.00376,0.0099669,14.1979,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.64339,5.00412,0.0099669,14.2079,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
1.63343,5.00447,0.0099669,14.2179,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.62347,5.00482,0.0099669,14.2278,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.61351,5.00518,0.0099669,14.2378,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
1.60355,5.00553,0.0099669,14.2478,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.14375e-12,
1.59359,5.00588,0.0099669,14.2577,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.58363,5.00623,0.0099669,14.2677,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.57367,5.00659,0.0099669,14.2777,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.56371,5.00694,0.0099669,14.2876,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-14,
1.55375,5.00729,0.0099669,14.2976,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-14,
1.54378,5.00765,0.0099669,14.3076,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.89617e-13,
1.53382,5.008,0.0099669,14.3175,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-14,
1.52386,5.00835,0.0099669,14.3275,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.5139,5.00871,0.0099669,14.3375,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.50394,5.00906,0.0099669,14.3474,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.49398,5.00941,0.0099669,14.3574,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.48402,5.00976,0.0099669,14.3674,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.47406,5.01012,0.0099669,14.3773,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.4641,5.01047,0.0099669,14.3873,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
1.45414,5.01082,0.0099669,14.3973,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.78981e-12,
1.44418,5.01118,0.0099669,14.4072,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.43422,5.01153,0.0099669,14.4172,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.42426,5.01188,0.0099669,14.4272,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.4143,5.01224,0.0099669,14.4371,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.40434,5.01259,0.0099669,14.4471,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.39437,5.01294,0.0099669,14.4571,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.38441,5.01329,0.0099669,14.467,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.37445,5.01365,0.0099669,14.477,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.36449,5.014,0.0099669,14.487,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.35453,5.01435,0.0099669,14.4969,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.34457,5.01471,0.0099669,14.5069,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.33461,5.01506,0.0099669,14.5169,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.32465,5.01541,0.0099669,14.5268,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.31469,5.01576,0.0099669,14.5368,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.30473,5.01612,0.0099669,14.5468,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.29477,5.01647,0.0099669,14.5567,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.28481,5.01682,0.0099669,14.5667,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.27485,5.01718,0.0099669,14.5767,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.74526e-12,
1.26489,5.01753,0.0099669,14.5866,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.41108e-12,
1.25493,5.01788,0.0099669,14.5966,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-14,
1.24497,5.01824,0.0099669,14.6066,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,2.89617e-13,
1.235,5.01859,0.0099669,14.6165,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.22504,5.01894,0.0099669,14.6265,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.21508,5.01929,0.0099669,14.6365,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.20512,5.01965,0.0099669,14.6464,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.19516,5.02,0.0099669,14.6564,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.1852,5.02035,0.0099669,14.6664,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.17524,5.02071,0.0099669,14.6763,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.16528,5.02106,0.0099669,14.6863,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.15532,5.02141,0.0099669,14.6963,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.14536,5.02177,0.0099669,14.7062,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.1354,5.02212,0.0099669,14.7162,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.12544,5.02247,0.0099669,14.7262,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.11548,5.02282,0.0099669,14.7361,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.10552,5.02318,0.0099669,14.7461,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.09556,5.02353,0.0099669,14.7561,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.08559,5.02388,0.0099669,14.766,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
1.07563,5.02424,0.0099669,14.776,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
1.06567,5.02459,0.0099669,14.786,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.05571,5.02494,0.0099669,14.7959,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.04575,5.02529,0.0099669,14.8059,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
1.03579,5.02565,0.0099669,14.8159,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-14,
1.02583,5.026,0.0099669,14.8258,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-14,
1.01587,5.02635,0.0099669,14.8358,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.00591,5.02671,0.0099669,14.8458,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.67338e-13,
0.995949,5.02706,0.0099669,14.8557,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.22782e-14,
0.985988,5.02741,0.0099669,14.8657,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.976028,5.02777,0.0099669,14.8757,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.966067,5.02812,0.0099669,14.8856,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.956106,5.02847,0.0099669,14.8956,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
0.946146,5.02882,0.0099669,14.9056,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
0.936185,5.02918,0.0099669,14.9155,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.926224,5.02953,0.0099669,14.9255,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.916264,5.02988,0.0099669,14.9355,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.906303,5.03024,0.0099669,14.9454,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.896343,5.03059,0.0099669,14.9554,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
0.886382,5.03094,0.0099669,14.9654,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
0.876421,5.0313,0.0099669,14.9753,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.866461,5.03165,0.0099669,14.9853,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.8565,5.032,0.0099669,14.9953,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.846539,5.03235,0.0099669,15.0053,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.836579,5.03271,0.0099669,15.0152,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.826618,5.03306,0.0099669,15.0252,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.816657,5.03341,0.0099669,15.0352,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.806697,5.03377,0.0099669,15.0451,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.796736,5.03412,0.0099669,15.0551,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.786775,5.03447,0.0099669,15.0651,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.776815,5.03483,0.0099669,15.075,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.766854,5.03518,0.0099669,15.085,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.756893,5.03553,0.0099669,15.095,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.746933,5.03588,0.0099669,15.1049,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.736972,5.03624,0.0099669,15.1149,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.727012,5.03659,0.0099669,15.1249,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.717051,5.03694,0.0099669,15.1348,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.70709,5.0373,0.0099669,15.1448,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.69713,5.03765,0.0099669,15.1548,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.687169,5.038,0.0099669,15.1647,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.677208,5.03835,0.0099669,15.1747,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.667248,5.03871,0.0099669,15.1847,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.38881e-12,
0.657287,5.03906,0.0099669,15.1946,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.38881e-12,
0.647326,5.03941,0.0099669,15.2046,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.637366,5.03977,0.0099669,15.2146,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.627405,5.04012,0.0099669,15.2245,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.617444,5.04047,0.0099669,15.2345,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.607484,5.04083,0.0099669,15.2445,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.597523,5.04118,0.0099669,15.2544,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.587562,5.04153,0.0099669,15.2644,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.577602,5.04188,0.0099669,15.2744,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.567641,5.04224,0.0099669,15.2843,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.55768,5.04259,0.0099669,15.2943,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.54772,5.04294,0.0099669,15.3043,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.537759,5.0433,0.0099669,15.3142,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.527799,5.04365,0.0099669,15.3242,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.517838,5.044,0.0099669,15.3342,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.507877,5.04436,0.0099669,15.3441,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.497917,5.04471,0.0099669,15.3541,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.487956,5.04506,0.0099669,15.3641,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.477995,5.04541,0.0099669,15.374,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
0.468035,5.04577,0.0099669,15.384,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.14375e-12,
0.458074,5.04612,0.0099669,15.394,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.448113,5.04647,0.0099669,15.4039,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.438153,5.04683,0.0099669,15.4139,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.428192,5.04718,0.0099669,15.4239,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.418231,5.04753,0.0099669,15.4338,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.408271,5.04788,0.0099669,15.4438,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.39831,5.04824,0.0099669,15.4538,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.388349,5.04859,0.0099669,15.4637,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.378389,5.04894,0.0099669,15.4737,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
0.368428,5.0493,0.0099669,15.4837,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,2.4506e-13,
0.358468,5.04965,0.0099669,15.4936,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.348507,5.05,0.0099669,15.5036,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.338546,5.05036,0.0099669,15.5136,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.328586,5.05071,0.0099669,15.5235,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.318625,5.05106,0.0099669,15.5335,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.308664,5.05141,0.0099669,15.5435,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.298704,5.05177,0.0099669,15.5534,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.288743,5.05212,0.0099669,15.5634,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.47792e-12,
0.278782,5.05247,0.0099669,15.5734,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
0.268822,5.05283,0.0099669,15.5833,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.258861,5.05318,0.0099669,15.5933,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.2489,5.05353,0.0099669,15.6033,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.23894,5.05389,0.0099669,15.6132,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.228979,5.05424,0.0099669,15.6232,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.219018,5.05459,0.0099669,15.6332,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.209058,5.05494,0.0099669,15.6431,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.199097,5.0553,0.0099669,15.6531,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
0.189136,5.05565,0.0099669,15.6631,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.179176,5.056,0.0099669,15.673,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.169215,5.05636,0.0099669,15.683,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.159255,5.05671,0.0099669,15.693,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.149294,5.05706,0.0099669,15.7029,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
0.139333,5.05742,0.0099669,15.7129,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.129373,5.05777,0.0099669,15.7229,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
0.119412,5.05812,0.0099669,15.7328,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-9.08951e-12,
0.109451,5.05847,0.0099669,15.7428,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,9.22317e-12,
0.0994906,5.05883,0.0099669,15.7528,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-159.042,
